D90,r,m,v,,
50.87594323,0.757384202,-0.028571429,0.433379714,1518,37
37.63334957,0.78391407,-0.028571429,0.316097452,1519,37
41.41526289,0.746431374,-0.028571429,0.314483499,1520,37
19.43833326,0.768126299,-0.028571429,0.247495256,1521,37
18.26115002,0.739167634,-0.028571429,-0.342470476,1522,37
49.64248382,0.707433312,-0.028571429,0.304716899,1523,37
21.30194357,0.748110626,-0.028571429,0.679420015,1524,37
26.5155049,0.680527486,-0.028571429,0.454567478,1525,37
33.41655278,0.625572333,-0.028571429,-0.553437866,1526,37
17.31985854,0.641015385,-0.028571429,0.339330534,1527,37
39.73909662,0.94135724,-0.028571429,0.43100904,1528,37
36.00824905,0.920364562,-0.028571429,0.306675075,1529,37
25.7038324,0.856861727,-0.028571429,0.1505641,1530,37
36.80489777,0.853542895,-0.028571429,-0.15346823,1531,37
33.86281146,0.806350132,-0.028571429,0.161113121,1532,37
21.86617479,0.702745713,-0.028571429,0.432528952,1533,37
95.69783906,0.938583742,-0.028571429,-0.625489904,1534,37
27.53264244,0.888552704,-0.028571429,0.065617987,1535,37
33.43217014,0.853137156,-0.028571429,0.811120937,1536,37
57.08567246,0.927281308,-0.028571429,-0.262451064,1537,37
45.80141483,0.876560819,-0.028571429,0.212276275,1538,37
58.55116395,0.89996396,-0.028571429,-0.304722048,1539,37
58.68464194,0.891669469,-0.028571429,-0.428875972,1540,37
41.57010464,0.849381022,-0.028571429,0.156196007,1541,37
22.57874221,0.833983241,-0.028571429,0.252140096,1542,37
10.176635,0.554454327,-0.028571429,0.34545599,1543,37
6.889296045,0.509857822,-0.028571429,0.179895561,1544,37
7.725587356,0.457911934,-0.028571429,-0.105241991,1545,37
7.628853125,0.31163641,-0.028571429,0.471685753,1546,37
10.31494062,0.244650356,-0.028571429,-0.065529269,1547,37
9.14878134,0.285744934,-0.028571429,0.582004954,1548,37
11.34881932,0.422373846,-0.028571429,0.434924784,1549,37
29.63477687,0.436936776,-0.028571429,0.278059149,1550,37
22.18599558,0.513227437,-0.028571429,0.41290199,1551,37
40.27141666,0.577772906,-0.028571429,0.189832553,1552,37
16.01174569,0.438709495,-0.028571429,0.207138658,1553,37
15.97236363,0.36891668,-0.028571429,0.293844078,1554,37
18.39921466,0.26571069,-0.028571429,-0.378872745,1555,37
5.384449833,0.20874674,-0.028571429,0.304136945,1556,37
11.87156266,0.470515163,-0.028571429,0.526618487,1557,37
13.31660993,0.164465857,-0.028571429,-0.028838773,1558,37
13.82112152,0.352044517,-0.028571429,0.177291688,1559,37
11.0081924,0.235967492,-0.028571429,0.164157307,1560,37
10.39138104,0.436100987,-0.028571429,0.672055476,1561,37
27.90431866,0.799233241,-0.028571429,0.259064377,1562,37
27.38089845,0.783347782,-0.028571429,0.441218834,1563,37
30.6543227,0.823544863,-0.028571429,0.051455923,1564,37
35.22307908,0.79724644,-0.028571429,0.204091338,1565,37
35.73482335,0.786765447,-0.028571429,0.111110093,1566,37
26.67909669,0.832494408,-0.028571429,0.172814635,1567,37
59.47845324,0.866607447,-0.028571429,0.145727317,1568,37
31.16552422,0.634113394,-0.028571429,0.393224514,1569,37
17.93626215,0.658364054,-0.028571429,0.155513189,1570,37
15.55099997,0.640152818,-0.028571429,0.076895605,1571,37
35.29469082,0.781655865,-0.028571429,0.540434533,1572,37
22.88852333,0.775422937,-0.028571429,0.966678518,1573,37
18.55198103,0.714007302,-0.028571429,0.167269692,1574,37
24.82031426,0.629280594,-0.028571429,0.429095339,1575,37
21.32309546,0.726381315,-0.028571429,0.31984501,1576,37
32.61168502,0.698879811,-0.028571429,-0.149340775,1577,37
22.36095928,0.608682152,-0.028571429,0.378524607,1578,37
11.49232788,0.484389096,-0.028571429,0.35109535,1579,37
19.17488983,0.592869738,-0.028571429,0.523203552,1580,37
21.03883552,0.621144629,-0.028571429,0.068506999,1581,37
42.11434791,0.755612296,-0.028571429,0.536975837,1582,37
21.62713111,0.696162887,-0.657142857,0.024039586,1583,38
24.65335271,0.739012666,-0.657142857,0.283230671,1584,38
22.71245473,0.749104201,-0.657142857,-0.082149165,1585,38
26.53435509,0.791064414,-0.657142857,0.233249123,1586,38
27.88417472,0.782882864,-0.657142857,0.024757839,1587,38
28.07374574,0.78437156,-0.657142857,0.0379493,1588,38
25.34971597,0.861216088,-0.657142857,0.174920113,1589,38
26.07624206,0.863287753,-0.657142857,-0.071903459,1590,38
9.530372501,0.797373974,-0.657142857,0.582089937,1591,38
21.91458418,0.745922564,-0.657142857,0.590860127,1592,38
28.0396719,0.788680687,-0.657142857,0.460068738,1593,38
22.57272469,0.750541945,-0.657142857,0.336701259,1594,38
24.19829539,0.801477381,-0.657142857,0.260980058,1595,38
18.26171952,0.681555974,-0.657142857,0.371660406,1596,38
12.14697493,0.656461625,-0.657142857,0.110682522,1597,38
16.65134229,0.674607911,-0.657142857,0.102718597,1598,38
19.68810809,0.769169964,-0.657142857,-0.018179249,1599,38
22.27027166,0.822793042,-0.657142857,0.396588657,1600,38
23.42338575,0.799357004,-0.657142857,0.101868898,1601,38
10.83763351,0.747994205,-0.657142857,0.226905614,1602,38
16.26226921,0.702935271,-0.657142857,0.080377185,1603,38
23.95321899,0.746668745,-0.657142857,0.377702251,1604,38
21.79666029,0.777336012,-0.657142857,0.175132282,1605,38
15.17978919,0.661587468,-0.657142857,0.5189383,1606,38
11.40403437,0.652820333,-0.657142857,0.097476041,1607,38
15.21195254,0.66695039,-0.657142857,-0.092718812,1608,38
20.87630235,0.689914337,-0.657142857,0.010079292,1609,38
22.9806919,0.717397662,-0.657142857,0.032832874,1610,38
15.7873747,0.760802278,-0.657142857,0.100955605,1611,38
20.95141045,0.713254579,-0.657142857,0.092996765,1612,38
19.90321582,0.677191508,-0.657142857,-0.046869256,1613,38
20.95827283,0.721885934,-0.657142857,0.117478829,1614,38
23.47499947,0.752614596,-0.657142857,0.063160088,1615,38
24.19473083,0.807333063,-0.657142857,0.141198437,1616,38
26.45896823,0.807213596,-0.657142857,0.247495256,1617,38
19.95235324,0.83719543,-0.657142857,-0.342470476,1618,38
30.73132604,0.893626094,-0.657142857,-0.553437866,1619,38
19.531513,0.681139549,-0.657142857,0.157032663,1620,38
39.4069537,0.669037476,-0.657142857,-0.625489904,1621,38
19.74213768,0.732527071,-0.657142857,0.065617987,1622,38
13.74554473,0.712177269,-0.657142857,0.022450377,1623,38
17.10834884,0.754223489,-0.657142857,0.811120937,1624,38
10.20940743,0.694014397,-0.657142857,0.670870244,1625,38
36.78952025,0.688434696,-0.657142857,-0.262451064,1626,38
20.15300474,0.714339898,-0.657142857,0.212276275,1627,38
39.24954012,0.704615056,-0.657142857,-0.304722048,1628,38
26.37010239,0.727759633,-0.657142857,-0.428875972,1629,38
22.77429033,0.924901055,-0.657142857,0.34545599,1630,38
19.01820181,0.717158829,-0.657142857,0.265224271,1631,38
22.92776483,0.729659469,-0.657142857,0.396138751,1632,38
20.31209,0.722373139,-0.657142857,0.050777534,1633,38
16.06573995,0.73317229,-0.657142857,0.461935473,1634,38
16.3275534,0.670982061,-0.657142857,0.639063742,1635,38
12.44338378,0.663839392,-0.657142857,0.178617334,1636,38
5.543338344,0.6958587,-0.657142857,0.059119196,1637,38
18.28720044,0.692332005,-0.657142857,0.519130031,1638,38
9.88668802,0.648304463,-0.657142857,0.322513471,1639,38
16.44286471,0.647271974,-0.657142857,0.307286736,1640,38
16.16070234,0.670036653,-0.657142857,0.28315261,1641,38
25.62021858,0.703425121,-0.657142857,0.379741687,1642,38
10.26632846,0.758084772,-0.657142857,0.051455923,1643,38
26.56345234,0.787934658,-0.657142857,0.204091338,1644,38
28.83404238,0.982465724,-0.657142857,0.393224514,1645,38
26.25465292,0.841783273,-0.657142857,0.167269692,1646,38
26.44498818,0.859220315,-0.657142857,0.31984501,1647,38
115.2093824,0.808524173,0.885714286,0.283230671,1648,39
93.93877368,0.766763615,0.885714286,-0.082149165,1649,39
86.57196428,0.528072495,0.885714286,0.464357724,1650,39
94.82473939,0.693828524,0.885714286,0.024757839,1651,39
83.97907716,0.823119876,0.885714286,-0.396144089,1652,39
113.749233,0.780566903,0.885714286,-0.37610716,1653,39
100.7547741,0.770668796,0.885714286,0.138969263,1654,39
99.04868803,0.860551851,0.885714286,-0.201876111,1655,39
88.34575711,0.783856497,0.885714286,-0.219813961,1656,39
93.13122785,0.843139945,0.885714286,0.056352968,1657,39
94.53146936,0.830755756,0.885714286,0.327816172,1658,39
83.47775272,0.917886659,0.885714286,-0.315072859,1659,39
81.03319073,0.875046414,0.885714286,-0.226736799,1660,39
117.2624586,0.943129206,0.885714286,0.746452675,1661,39
98.63830291,0.881674441,0.885714286,0.174920113,1662,39
98.8821177,0.710459581,0.885714286,-0.071903459,1663,39
62.68963551,0.974302939,0.885714286,0.590860127,1664,39
81.77725234,0.990144352,0.885714286,0.336701259,1665,39
106.7938987,0.991808724,0.885714286,0.143308211,1666,39
85.10363565,0.966301668,0.885714286,0.253442004,1667,39
84.43910942,0.922527609,0.885714286,0.102718597,1668,39
35.00339698,0.955361438,0.885714286,0.275832102,1669,39
87.91272661,0.986295438,0.885714286,0.077653643,1670,39
82.58700866,0.999841255,0.885714286,0.362074807,1671,39
78.35122973,0.752392374,0.885714286,-0.018179249,1672,39
22.98318951,0.625843649,0.885714286,0.101868898,1673,39
85.67728754,0.776181017,0.885714286,0.5189383,1674,39
84.0107636,0.672998702,0.885714286,0.032832874,1675,39
91.98787638,0.791523817,0.885714286,-0.046869256,1676,39
91.74229123,0.757835883,0.885714286,0.117478829,1677,39
98.06041403,0.881090946,0.885714286,-0.352141716,1678,39
105.3151081,0.905987377,0.885714286,-0.435344298,1679,39
107.1158102,0.922577562,0.885714286,0.624540823,1680,39
100.907739,0.946000368,0.885714286,0.071788494,1681,39
120.7948525,0.935718221,0.885714286,0.433379714,1682,39
120.9937213,0.921736567,0.885714286,0.316097452,1683,39
92.02556873,0.943015425,0.885714286,0.314483499,1684,39
97.30711536,0.94926835,0.885714286,0.247495256,1685,39
95.30903,0.954284868,0.885714286,-0.342470476,1686,39
94.73110366,0.966490562,0.885714286,0.304716899,1687,39
91.52952966,0.976369473,0.885714286,0.679420015,1688,39
86.93583323,0.985721557,0.885714286,0.454567478,1689,39
109.3030764,0.953633373,0.885714286,0.193360674,1690,39
116.2899355,0.914710258,0.885714286,0.157032663,1691,39
110.4059129,0.846166197,0.885714286,-0.625489904,1692,39
91.78113205,0.939991514,0.885714286,0.022450377,1693,39
93.07865706,0.976017037,0.885714286,0.811120937,1694,39
97.92604608,0.914475171,0.885714286,0.670870244,1695,39
102.6585466,0.834701308,0.885714286,-0.262451064,1696,39
109.3528125,0.899173231,0.885714286,0.212276275,1697,39
115.2794127,0.851126441,0.885714286,-0.428875972,1698,39
90.09040792,0.934273682,0.885714286,0.739426413,1699,39
117.5333451,0.907736998,0.885714286,0.156196007,1700,39
71.99510192,0.94456303,0.885714286,0.396138751,1701,39
102.7526384,0.825910618,0.885714286,0.639063742,1702,39
38.71475171,0.881443981,0.885714286,0.059119196,1703,39
92.29511092,0.977035515,0.885714286,0.259064377,1704,39
93.12467772,0.971590545,0.885714286,0.441218834,1705,39
98.56659272,0.941993633,0.885714286,0.051455923,1706,39
121.0095546,0.9311399,0.885714286,0.204091338,1707,39
118.3399932,0.932802565,0.885714286,0.111110093,1708,39
134.5046471,0.906498897,0.885714286,0.172814635,1709,39
37.26425902,0.893701866,-0.028571429,0.024039586,1710,40
16.66882119,0.949666747,-0.028571429,-0.082149165,1711,40
38.63569852,0.984844282,-0.028571429,0.024757839,1712,40
30.45353181,0.98288135,-0.028571429,0.0379493,1713,40
15.86618101,0.496905037,-0.028571429,0.590860127,1714,40
11.06792664,0.317857748,-0.028571429,0.460068738,1715,40
17.7491859,0.464249487,-0.028571429,0.336701259,1716,40
11.57591465,0.325336325,-0.028571429,0.247636692,1717,40
24.10023236,0.437469292,-0.028571429,0.266280545,1718,40
12.25153052,0.450630054,-0.028571429,0.260980058,1719,40
32.96739905,0.549017593,-0.028571429,0.143308211,1720,40
20.62425756,0.6647165,-0.028571429,0.371660406,1721,40
74.09280329,0.769738744,-0.028571429,0.110682522,1722,40
20.58792122,0.714267499,-0.028571429,0.102718597,1723,40
34.08636384,0.626769412,-0.028571429,0.077653643,1724,40
28.96518773,0.563899304,-0.028571429,0.330016306,1725,40
35.70438629,0.911689783,-0.028571429,0.226905614,1726,40
18.37457483,0.892863668,-0.028571429,0.080377185,1727,40
25.65003704,0.93549852,-0.028571429,0.377702251,1728,40
58.67998637,0.851502679,-0.028571429,0.5189383,1729,40
110.7426454,0.817179582,-0.028571429,0.097476041,1730,40
61.13575141,0.868276025,-0.028571429,-0.092718812,1731,40
25.73956293,0.900736608,-0.028571429,0.010079292,1732,40
40.9847069,0.925865665,-0.028571429,0.032832874,1733,40
24.24046204,0.963305931,-0.028571429,0.100955605,1734,40
26.1664327,0.926291232,-0.028571429,0.092996765,1735,40
21.86469757,0.87855291,-0.028571429,-0.046869256,1736,40
26.60542802,0.929049937,-0.028571429,0.117478829,1737,40
48.85547052,0.962425156,-0.028571429,0.063160088,1738,40
32.66305252,0.107497751,-0.028571429,0.233520356,1739,40
35.48461075,0.316327341,-0.028571429,0.170515367,1740,40
11.2879759,0.212003468,-0.028571429,0.603599571,1741,40
56.5911972,0.429463477,-0.028571429,0.434466091,1742,40
71.79472195,0.530340172,-0.028571429,0.252904627,1743,40
38.70488341,0.566623389,-0.028571429,0.43100904,1744,40
75.36526521,0.751822883,-0.028571429,-0.15346823,1745,40
50.39740668,0.695068417,-0.028571429,0.193360674,1746,40
104.1091927,0.84119015,-0.028571429,-0.625489904,1747,40
6.959741375,0.727748134,-0.028571429,0.065617987,1748,40
49.35010841,0.871769265,-0.028571429,-0.262451064,1749,40
61.46193456,0.870959326,-0.028571429,-0.304722048,1750,40
71.66191457,0.902174284,-0.028571429,-0.428875972,1751,40
13.8187409,0.73147657,-0.028571429,0.488151334,1752,40
21.80498567,0.708501221,-0.028571429,0.265224271,1753,40
16.04347843,0.590589924,-0.028571429,0.396138751,1754,40
44.19998869,0.776546052,-0.028571429,0.050777534,1755,40
30.5825702,0.789126254,-0.028571429,0.639063742,1756,40
16.38912444,0.757762797,-0.028571429,0.178617334,1757,40
31.4079162,0.717786969,-0.028571429,0.059119196,1758,40
15.96835308,0.633976682,-0.028571429,0.519130031,1759,40
41.5833356,0.817073963,-0.028571429,0.307286736,1760,40
32.51754757,0.840765975,-0.028571429,0.28315261,1761,40
35.29066732,0.862355507,-0.028571429,0.379741687,1762,40
27.80854545,0.810408051,-0.314285714,0.024039586,1763,41
42.31841916,0.831450902,-0.314285714,0.283230671,1764,41
25.81342674,0.79778901,-0.314285714,-0.082149165,1765,41
27.5832993,0.668421018,-0.314285714,0.233249123,1766,41
20.69152,0.669516597,-0.314285714,0.464357724,1767,41
41.91111308,0.747144355,-0.314285714,0.024757839,1768,41
38.12951613,0.778400919,-0.314285714,0.0379493,1769,41
74.06269979,0.85539329,-0.314285714,-0.396144089,1770,41
54.63523405,0.828742514,-0.314285714,-0.37610716,1771,41
30.94743931,0.718719379,-0.314285714,0.030260449,1772,41
50.58603167,0.764013213,-0.314285714,-0.015512702,1773,41
48.82622246,0.798600301,-0.314285714,0.104353985,1774,41
64.96119149,0.865841029,-0.314285714,-0.152173471,1775,41
49.17183645,0.827428237,-0.314285714,-0.055581466,1776,41
22.3295768,0.546588243,-0.314285714,-0.071903459,1777,41
14.4573234,0.638298317,-0.314285714,0.582089937,1778,41
22.99972826,0.930378856,-0.314285714,0.590860127,1779,41
9.11924339,0.976173832,-0.314285714,0.460068738,1780,41
35.94594414,0.953392454,-0.314285714,0.336701259,1781,41
28.60291943,0.903576362,-0.314285714,0.371660406,1782,41
49.25761972,0.863801537,-0.314285714,0.110682522,1783,41
27.90020968,0.898713335,-0.314285714,0.102718597,1784,41
22.85548512,0.63924604,-0.314285714,-0.018179249,1785,41
10.85778062,0.482076557,-0.314285714,0.396588657,1786,41
13.63484507,0.476045606,-0.314285714,0.101868898,1787,41
18.51901725,0.581777189,-0.314285714,0.226905614,1788,41
13.15203406,0.651226416,-0.314285714,0.080377185,1789,41
8.915705244,0.562762522,-0.314285714,0.377702251,1790,41
7.86282392,0.49644151,-0.314285714,0.175132282,1791,41
23.10781686,0.742280729,-0.314285714,0.5189383,1792,41
69.60167742,0.826839669,-0.314285714,0.097476041,1793,41
29.09252481,0.757847887,-0.314285714,-0.092718812,1794,41
26.73860131,0.728855704,-0.314285714,0.010079292,1795,41
32.32622929,0.654972051,-0.314285714,0.032832874,1796,41
17.19153862,0.587587698,-0.314285714,0.100955605,1797,41
27.80478376,0.706494223,-0.314285714,0.092996765,1798,41
27.3687486,0.786875638,-0.314285714,-0.046869256,1799,41
21.94798396,0.776385155,-0.314285714,0.117478829,1800,41
37.30027882,0.69762368,-0.314285714,0.063160088,1801,41
12.39663664,0.603468842,-0.314285714,0.141198437,1802,41
91.50337917,0.838183496,-0.314285714,-0.625489904,1803,41
20.22567181,0.955075733,-0.314285714,0.065617987,1804,41
49.3470911,0.836171945,-0.314285714,-0.262451064,1805,41
79.94173566,0.864689621,-0.314285714,-0.428875972,1806,41
28.8184316,0.754585614,-0.314285714,0.473065614,1807,41
19.8034088,0.829502283,-0.314285714,0.265224271,1808,41
23.7364593,0.775586923,-0.314285714,0.050777534,1809,41
21.14100518,0.711740757,-0.314285714,0.461935473,1810,41
32.55974508,0.768260135,-0.314285714,0.639063742,1811,41
23.76994741,0.800740743,-0.314285714,0.178617334,1812,41
16.15208655,0.822362397,-0.314285714,0.059119196,1813,41
19.00426005,0.881995922,-0.314285714,0.519130031,1814,41
19.78064711,0.839259486,-0.314285714,0.322513471,1815,41
33.90255153,0.794366639,-0.314285714,0.307286736,1816,41
22.12838449,0.724756618,-0.314285714,0.28315261,1817,41
20.41985308,0.674812906,-0.314285714,0.379741687,1818,41
24.35592946,0.824303974,-0.314285714,0.216410318,1819,41
15.21746365,0.680715978,-0.314285714,0.495600035,1820,41
65.45704851,0.885654848,-0.314285714,0.145727317,1821,41
23.45013859,0.92715278,-0.657142857,-0.082149165,1822,42
24.32488438,0.920758149,-0.657142857,0.0379493,1823,42
8.770815241,0.505828506,-0.657142857,-0.071903459,1824,42
15.53598726,0.651885374,-0.657142857,0.582089937,1825,42
21.3053796,0.682673495,-0.657142857,-1.82E-02,1826,42
17.50368533,0.565430663,-0.657142857,0.396588657,1827,42
25.30143079,0.615884381,-0.657142857,0.101868898,1828,42
8.639259228,0.697948989,-0.657142857,0.226905614,1829,42
21.32996249,0.777093041,-0.657142857,0.080377185,1830,42
18.59864511,0.729429835,-0.657142857,0.377702251,1831,42
25.42477532,0.701305556,-0.657142857,0.175132282,1832,42
22.3738955,0.847212245,-0.657142857,0.5189383,1833,42
27.61211328,0.858252121,-0.657142857,0.010079292,1834,42
26.92436443,0.779245063,-0.657142857,0.100955605,1835,42
23.30374433,0.850737964,-0.657142857,0.092996765,1836,42
20.87152606,0.905860889,-0.657142857,0.117478829,1837,42
22.4777223,0.858123703,-0.657142857,0.063160088,1838,42
21.10827089,0.810836858,-0.657142857,0.141198437,1839,42
19.78943152,0.765253722,-0.657142857,0.473065614,1840,42
26.48135004,0.809916964,-0.657142857,0.050777534,1841,42
18.40302149,0.75539519,-0.657142857,0.461935473,1842,42
23.95429607,0.864599456,-0.657142857,0.059119196,1843,42
20.62708899,0.818905311,-0.657142857,0.28315261,1844,42
21.28940582,0.7655537,-0.657142857,0.379741687,1845,42
37.42555277,0.823736716,-0.2,-0.082149165,1846,43
40.98331978,0.855836319,-0.2,0.0379493,1847,43
90.16406047,0.765679793,-0.2,-0.396144089,1848,43
50.15921849,0.792449811,-0.2,-0.152173471,1849,43
55.92114985,0.748708926,-0.2,-0.201876111,1850,43
45.6695785,0.79593291,-0.2,0.056352968,1851,43
32.87092332,0.730382214,-0.2,-0.315072859,1852,43
31.99654356,0.729645434,-0.2,0.174920113,1853,43
29.74920167,0.826695005,-0.2,0.371660406,1854,43
61.29626253,0.80456213,-0.2,0.110682522,1855,43
41.62662609,0.795666002,-0.2,0.102718597,1856,43
28.67608062,0.768571996,-0.2,0.077653643,1857,43
10.21940801,0.721980882,-0.2,0.762928062,1858,43
21.40863377,0.680175748,-0.2,0.362074807,1859,43
40.07503961,0.952488267,-0.2,0.100955605,1860,43
37.35249925,0.687550235,-0.2,-0.352141716,1861,43
42.26976816,0.650595695,-0.2,-0.435344298,1862,43
20.79422756,0.655679776,-0.2,0.624540823,1863,43
24.04153905,0.649678269,-0.2,0.071788494,1864,43
16.3067348,0.606911614,-0.2,0.433379714,1865,43
37.69669216,0.611859921,-0.2,0.316097452,1866,43
31.57963268,0.580525303,-0.2,0.314483499,1867,43
18.07245971,0.536762522,-0.2,0.247495256,1868,43
17.17247798,0.522699681,-0.2,-0.342470476,1869,43
34.74512916,0.504909503,-0.2,0.304716899,1870,43
17.02244401,0.467872852,-0.2,0.679420015,1871,43
11.81106261,0.41214774,-0.2,0.454567478,1872,43
18.21424992,0.36717464,-0.2,-0.553437866,1873,43
8.728917459,0.306964968,-0.2,0.339330534,1874,43
30.45141704,0.922788553,-0.2,0.170515367,1875,43
32.22979367,0.809680258,-0.2,0.43100904,1876,43
19.21330789,0.672122476,-0.2,0.1505641,1877,43
43.1862617,0.706789052,-0.2,-0.15346823,1878,43
27.96645491,0.630161249,-0.2,0.161113121,1879,43
19.54466168,0.568706791,-0.2,0.432528952,1880,43
97.09985118,0.792886634,-0.2,-0.625489904,1881,43
9.083963892,0.700144303,-0.2,0.065617987,1882,43
21.05839975,0.700898309,-0.2,0.022450377,1883,43
10.77897954,0.641247203,-0.2,0.811120937,1884,43
16.52683878,0.725045171,-0.2,0.670870244,1885,43
48.7593591,0.782688312,-0.2,-0.262451064,1886,43
36.5288037,0.698004146,-0.2,0.212276275,1887,43
52.71654579,0.741817408,-0.2,-0.304722048,1888,43
71.98590487,0.739589334,-0.2,-0.428875972,1889,43
22.84609376,0.631508134,-0.2,0.739426413,1890,43
29.34528241,0.660667335,-0.2,0.156196007,1891,43
20.61066714,0.611458779,-0.2,0.252140096,1892,43
8.027004423,0.34704212,-0.2,0.34545599,1893,43
17.47446137,0.463643739,-0.2,0.179895561,1894,43
22.2762003,0.535388724,-0.2,-0.105241991,1895,43
22.5100422,0.597688532,-0.2,0.471685753,1896,43
31.12600842,0.528232114,-0.2,-0.065529269,1897,43
15.44973786,0.405688833,-0.2,0.582004954,1898,43
12.03879977,0.386933143,-0.2,0.434924784,1899,43
21.69099813,0.229143491,-0.2,0.278059149,1900,43
11.29367079,0.157336226,-0.2,0.41290199,1901,43
19.99911248,0.131561886,-0.2,0.189832553,1902,43
7.593681584,0.044065544,-0.2,0.207138658,1903,43
10.11465274,0.154322689,-0.2,0.293844078,1904,43
12.78125189,0.333010588,-0.2,-0.378872745,1905,43
10.70579749,0.441176114,-0.2,0.304136945,1906,43
10.11862145,0.312316744,-0.2,0.526618487,1907,43
37.32449062,0.530360624,-0.2,-0.028838773,1908,43
27.979698,0.613986908,-0.2,0.164157307,1909,43
16.97084559,0.503070052,-0.2,0.672055476,1910,43
27.09782279,0.913625337,-0.2,0.178617334,1911,43
33.12933443,0.942219588,-0.2,0.059119196,1912,43
37.73333009,0.960582195,-0.2,0.379741687,1913,43
10.39844219,0.547826686,-0.2,0.259064377,1914,43
10.78746031,0.52457266,-0.2,0.441218834,1915,43
17.31548729,0.605131753,-0.2,0.051455923,1916,43
27.99902855,0.587468148,-0.2,0.204091338,1917,43
19.13772714,0.579133285,-0.2,0.111110093,1918,43
32.38987342,0.64540748,-0.2,0.172814635,1919,43
63.02613585,0.709320078,-0.2,0.145727317,1920,43
26.26817085,0.650038003,-0.2,0.393224514,1921,43
33.65189445,0.765734034,-0.2,0.076895605,1922,43
15.53678216,0.495478008,-0.2,0.966678518,1923,43
9.841874821,0.364786625,-0.2,0.167269692,1924,43
7.832266594,0.123237471,-0.2,0.429095339,1925,43
17.19499346,0.398127046,-0.2,0.31984501,1926,43
29.61844864,0.37121117,-0.2,-0.149340775,1927,43
9.052844857,0.132423909,-0.2,0.378524607,1928,43
7.638900444,0.16930903,-0.2,0.35109535,1929,43
4.325043352,0.338878921,-0.2,0.523203552,1930,43
11.87377362,0.271701732,-0.2,0.068506999,1931,43
31.69759455,0.51957463,-0.2,0.536975837,1932,43
20.21152147,0.427421194,-0.2,-0.000128823,1933,43
20.67635606,0.688124533,-0.257142857,0.024039586,1934,44
40.55325141,0.673786655,-0.257142857,0.283230671,1935,44
25.55582125,0.609090181,-0.257142857,-0.082149165,1936,44
28.4009859,0.334617287,-0.257142857,0.233249123,1937,44
13.23472705,-0.053585445,-0.257142857,0.464357724,1938,44
34.70819212,0.474367179,-0.257142857,0.024757839,1939,44
22.06588997,0.529086467,-0.257142857,0.0379493,1940,44
65.84409617,0.683223073,-0.257142857,-0.396144089,1941,44
42.96539189,0.609633121,-0.257142857,-0.37610716,1942,44
40.7326773,0.286639214,-0.257142857,0.030260449,1943,44
48.82644161,0.398568342,-0.257142857,-0.015512702,1944,44
37.98914582,0.508956533,-0.257142857,0.104353985,1945,44
60.64101747,0.5809087,-0.257142857,0.138969263,1946,44
42.89324422,0.658437671,-0.257142857,-0.152173471,1947,44
65.86544769,0.724271179,-0.257142857,-0.201876111,1948,44
58.52421037,0.695855917,-0.257142857,0.056352968,1949,44
25.69433011,0.679507257,-0.257142857,0.327816172,1950,44
55.70273781,0.753610257,-0.257142857,0.174920113,1951,44
42.00553535,0.615507905,-0.257142857,-0.055581466,1952,44
25.82371584,0.7795405,-0.257142857,-0.071903459,1953,44
17.80660552,0.789082628,-0.257142857,0.582089937,1954,44
32.76029914,0.883129133,-0.257142857,0.371660406,1955,44
14.93484516,0.766660493,-0.257142857,-0.018179249,1956,44
13.49219775,0.704062034,-0.257142857,0.396588657,1957,44
7.454864184,0.657124582,-0.257142857,0.101868898,1958,44
18.41227851,0.674680362,-0.257142857,0.226905614,1959,44
23.51076349,0.650825564,-0.257142857,0.080377185,1960,44
11.14899099,0.582152285,-0.257142857,3.78E-01,1961,44
8.278333166,0.53528729,-0.257142857,0.175132282,1962,44
20.38197733,0.703944249,-0.257142857,0.5189383,1963,44
78.56759765,0.76571895,-0.257142857,0.097476041,1964,44
21.67102905,0.68372536,-0.257142857,-0.092718812,1965,44
20.65466049,0.62544086,-0.257142857,0.010079292,1966,44
36.68329047,0.562054017,-0.257142857,0.032832874,1967,44
18.03932926,0.45462085,-0.257142857,0.100955605,1968,44
31.27756384,0.56833259,-0.257142857,0.092996765,1969,44
34.20223385,0.685800978,-0.257142857,-0.046869256,1970,44
22.75760752,0.613468168,-0.257142857,0.117478829,1971,44
18.71971154,0.474295103,-0.257142857,0.063160088,1972,44
22.80767195,0.230335073,-0.257142857,0.141198437,1973,44
28.90707872,0.761649292,-0.257142857,-0.352141716,1974,44
85.61456885,0.755839548,-0.257142857,-0.625489904,1975,44
42.28770034,0.731085957,-0.257142857,-0.262451064,1976,44
67.48998148,0.761662526,-0.257142857,-0.304722048,1977,44
55.38606323,0.737938921,-0.257142857,-0.428875972,1978,44
21.18242196,0.874157969,-0.257142857,0.265224271,1979,44
25.99984423,0.838743122,-0.257142857,0.050777534,1980,44
33.10385778,0.795634868,-0.257142857,0.461935473,1981,44
31.71389285,0.790158754,-0.257142857,0.639063742,1982,44
17.3126139,0.81326987,-0.257142857,0.178617334,1983,44
25.26432861,0.856516312,-0.257142857,0.059119196,1984,44
35.09434142,0.751901768,-0.257142857,0.307286736,1985,44
25.97224288,0.725465954,-0.257142857,0.28315261,1986,44
24.5228261,0.720964599,-0.257142857,0.379741687,1987,44
26.59602226,0.861288332,-0.257142857,0.216410318,1988,44
