D90,Rrup,Mw,Vs30,zh,
27.49201702,86.82593791,5.5,478.8921,2807,63
13.7357599,75.2115539,5.5,629.692,2808,63
10.13271928,77.52230025,5.5,309.0803,2809,63
17.67713212,89.46432674,5.5,256.9584,2810,63
15.96681246,94.8201575,5.5,523.1513,2811,63
13.54058344,75.47127079,5.5,386.0611,2812,63
15.63169856,65.61626435,5.5,377.0819,2813,63
16.85532557,66.55120606,5.5,363.2759,2814,63
14.66784238,72.33468165,5.5,421.7628,2815,63
19.34619601,91.10846353,5.5,327.6713,2816,63
19.48140139,71.26176266,5.5,504.4681,2817,63
25.71114933,97.87378888,5.5,253.933,2818,63
27.6329803,100.2902193,5.5,321.4917,2819,63
27.66811522,102.7487082,5.5,278.458,2820,63
32.0194722,91.46041906,5.5,306.3208,2821,63
21.40267507,83.36911723,5.5,293.7617,2822,63
24.55529271,167.7528326,5.5,430.6437,2823,63
27.366865,127.7139091,5.5,303.7069,2824,63
28.9796394,158.8146419,6.4,243.39799,2825,64
37.08664854,169.3527301,6.4,363.31973,2826,64
26.72737361,160.2426723,6.4,206.55794,2827,64
29.60472091,130.7840718,6.4,336.31079,2828,64
35.34472804,135.3764386,6.4,480.68826,2829,64
28.30539171,148.9990333,6.4,243.66833,2830,64
23.53874253,157.4819867,6.4,248.68715,2831,64
66.95096415,179.6708473,6.4,127.1408,2832,64
43.46497901,173.1472481,6.4,131.13963,2833,64
38.86863517,145.1842385,6.4,245.74942,2834,64
55.91056609,157.2347914,6.4,228.96497,2835,64
42.94750517,166.1244647,6.4,275.56555,2836,64
59.81963139,186.9595304,6.4,185.37057,2837,64
42.03796379,172.1693128,6.4,215.21594,2838,64
13.95166657,59.8650265,6.4,209.85481,2839,64
17.93987458,81.53712772,6.4,576.61603,2840,64
32.08891397,176.2623315,6.4,584.48499,2841,64
32.31264458,197.4694843,6.4,477.51245,2842,64
41.49956506,189.860448,6.4,394.61996,2843,64
36.5298029,175.7259471,6.4,416.52783,2844,64
39.70611918,166.6252048,6.4,278.27405,2845,64
30.64698354,177.2526273,6.4,274.86993,2846,64
19.53949846,87.53526171,6.4,228.0233,2847,64
22.09270468,67.44206794,6.4,432.8886,2848,64
26.15192345,75.0816059,6.4,274.5092,2849,64
17.94230754,90.632207,6.4,333.0297,2850,64
22.26759978,109.6834434,6.4,265.5409,2851,64
22.05528508,97.54337289,6.4,420.4355,2852,64
21.15823953,91.10152274,6.4,307.42,2853,64
22.652086,130.7741947,6.4,522.9963,2854,64
50.5721979,156.6280273,6.4,272.6518,2855,64
32.20699924,138.6741306,6.4,203.2111,2856,64
28.40828928,134.3656203,6.4,238.2027,2857,64
40.34938661,118.4015366,6.4,246.7284,2858,64
22.46955941,109.9785683,6.4,274.122,2859,64
26.50615023,131.7443944,6.4,270.7708,2860,64
29.97364843,149.4270409,6.4,218.1334,2861,64
23.76083332,151.7137177,6.4,281.2124,2862,64
23.81690156,134.1040945,6.4,258.5682,2863,64
22.82309357,118.7524111,6.4,291.7127,2864,64
36.96331966,181.4989933,6.4,298.9396,2865,64
76.49439195,163.3444994,6.4,89.19601,2866,64
21.47971834,195.3607261,6.4,242.8009,2867,64
21.08690589,186.0064364,6.4,661.4196,2868,64
50.219999,165.553345,6.4,156.3224,2869,64
25.38980307,188.1094682,6.4,325.5844,2870,64
59.85659195,176.7820206,6.4,146.4362,2871,64
51.64118124,178.599972,6.4,120.869,2872,64
36.11976329,195.977268,6.4,298.5533,2873,64
25.80194179,106.663852,6.4,487.2012,2874,64
33.07378418,135.8089641,6.4,353.3482,2875,64
39.01942081,159.8263124,6.4,432.5877,2876,64
27.86283546,119.1704665,6.4,253.6669,2877,64
25.79049825,104.1443984,6.4,478.8921,2878,64
34.94862229,127.0251369,6.4,629.692,2879,64
29.93152185,136.3889505,6.4,309.0803,2880,64
28.33125483,136.8228459,6.4,256.9584,2881,64
33.37496067,160.7778743,6.4,523.1513,2882,64
28.99576866,154.0198773,6.4,386.0611,2883,64
34.71056323,144.3080567,6.4,377.0819,2884,64
22.92049956,121.804728,6.4,363.2759,2885,64
29.97356168,106.7084012,6.4,421.7628,2886,64
30.49016399,136.5807765,6.4,327.6713,2887,64
25.25996041,108.626962,6.4,504.4681,2888,64
31.10401903,187.8394646,6.4,293.7617,2889,64
32.85986762,119.628656,5.8,144.11224,2890,65
44.93470263,121.5718545,5.8,119.6667,2891,65
27.59887679,113.6487546,5.8,343.7977,2892,65
26.39789196,104.8601402,5.8,138.1374,2893,65
31.16934071,91.12322224,5.8,473.4697,2894,65
43.50378719,79.14564526,5.8,99.70285,2895,65
22.56280124,83.38509032,5.8,396.2268,2896,65
42.92071644,196.2388989,5.8,346.684,2897,65
27.65305046,146.3785647,5.8,295.9659,2898,65
14.65999659,130.0921855,5.8,300.8308,2899,65
48.88271678,158.1988098,5.8,146.4362,2900,65
23.93151479,139.5573351,5.8,298.5533,2901,65
26.74304396,137.4612532,5.8,346.2746,2902,65
13.89939207,65.95046767,5.8,399.9957,2903,65
8.269280501,56.75717457,5.8,309.6915,2904,65
5.958959641,47.62825957,5.8,199.3158,2905,65
7.681991929,29.71915202,5.8,486.1633,2906,65
7.335591319,27.25615458,5.8,211.9324,2907,65
10.86940201,34.28422748,5.8,576.5403,2908,65
4.966860175,46.9391896,5.8,459.312,2909,65
21.95475347,51.1157082,5.8,360.4274,2910,65
38.60496082,61.61801843,5.8,443.9416,2911,65
48.16274494,72.38980918,5.8,314.4844,2912,65
18.6573712,54.88159769,5.8,323.0094,2913,65
23.83341352,46.76260724,5.8,369.3285,2914,65
18.65276387,38.75493143,5.8,130.5803,2915,65
12.86259694,34.82159714,5.8,375.2507,2916,65
19.01560675,60.35656428,5.8,529.2412,2917,65
16.17155527,40.13810988,5.8,308.4477,2918,65
18.97543939,32.62891691,5.8,302.2495,2919,65
13.81599074,55.90812434,5.8,662.6323,2920,65
24.15199992,131.5682445,5.8,253.933,2921,65
42.67594639,122.0794663,5.8,321.4917,2922,65
35.32172702,133.2248924,5.8,306.3208,2923,65
17.16436133,74.46054156,5.8,430.6437,2924,65
11.97661054,78.35844709,5.8,298.2384,2925,65
12.14497839,71.72297833,5.8,264.1159,2926,65
32.88870627,105.401576,5.8,540.6636,2927,65
26.1399694,118.4827141,5.8,1044.785,2928,65
23.66825722,101.6180231,5.8,303.7069,2929,65
38.64920698,83.40760569,5.8,455.1924,2930,65
27.37473288,106.0001366,5.8,384.4722,2931,65
20.74275777,99.94727291,5.8,186.1839,2932,65
31.85183197,80.74928195,5.8,420.9702,2933,65
14.35194064,61.69192572,5.8,403.4972,2934,65
17.39167617,83.7990386,5.8,260.7138,2935,65
29.01491685,159.0421539,5.9,243.39799,2936,66
32.90525186,170.2703681,5.9,363.31973,2937,66
25.38275399,161.708062,5.9,206.55794,2938,66
28.93380376,133.7100007,5.9,336.31079,2939,66
29.71710618,151.4935611,5.9,243.66833,2940,66
24.35976601,159.8026289,5.9,248.68715,2941,66
38.03186427,148.9126952,5.9,245.74942,2942,66
44.70929098,169.1712352,5.9,275.56555,2943,66
43.54496297,174.1355937,5.9,215.21594,2944,66
12.74488133,55.90301269,5.9,209.85481,2945,66
14.35602661,77.29106563,5.9,576.61603,2946,66
31.7979622,172.443819,5.9,416.52783,2947,66
30.59411708,174.5685792,5.9,274.86993,2948,66
13.35533601,84.04262611,5.9,228.0233,2949,66
19.96458364,65.717473,5.9,432.8886,2950,66
22.93433234,74.38978986,5.9,274.5092,2951,66
18.29499932,89.36523431,5.9,333.0297,2952,66
24.21485082,109.0730043,5.9,265.5409,2953,66
23.07733087,97.93546978,5.9,420.4355,2954,66
25.56322358,92.2997083,5.9,307.42,2955,66
21.91563825,129.761356,5.9,522.9963,2956,66
52.00372294,155.3466485,5.9,272.6518,2957,66
31.73058461,138.2503875,5.9,203.2111,2958,66
31.51498056,134.6925245,5.9,238.2027,2959,66
40.9807406,119.1918275,5.9,246.7284,2960,66
26.10333312,111.8482033,5.9,274.122,2961,66
28.3498254,132.7300717,5.9,270.7708,2962,66
30.78622744,149.3348031,5.9,218.1334,2963,66
24.55882733,152.7714089,5.9,281.2124,2964,66
23.56644649,136.1039541,5.9,258.5682,2965,66
23.05495608,122.0749764,5.9,291.7127,2966,66
76.82906026,162.53007,5.9,89.19601,2967,66
23.73385767,184.3465745,5.9,661.4196,2968,66
41.57827558,165.3060498,5.9,156.3224,2969,66
50.40397306,176.4320268,5.9,146.4362,2970,66
15.35124751,101.5169825,5.9,487.2012,2971,66
27.54430431,123.0603941,5.9,498.6939,2972,66
27.71669353,131.1373363,5.9,353.3482,2973,66
20.34144538,114.8031719,5.9,253.6669,2974,66
16.27622806,100.3632753,5.9,478.8921,2975,66
32.35012828,124.1399848,5.9,629.692,2976,66
25.23482118,133.2995225,5.9,309.0803,2977,66
24.67375529,132.6645342,5.9,256.9584,2978,66
31.67301059,156.6643657,5.9,523.1513,2979,66
26.98731554,151.5181604,5.9,386.0611,2980,66
36.91168108,142.8429189,5.9,377.0819,2981,66
25.19213369,120.127901,5.9,363.2759,2982,66
21.85973467,104.7268642,5.9,421.7628,2983,66
29.62364596,132.2866291,5.9,327.6713,2984,66
23.81889166,106.7131693,5.9,504.4681,2985,66
35.12117737,146.569881,6.2,243.39799,2986,67
27.8143632,137.13616,6.2,206.55794,2987,67
34.18598836,100.6219525,6.2,336.31079,2988,67
28.39471782,87.60956033,6.2,480.68826,2989,67
45.22886468,118.9749249,6.2,243.66833,2990,67
35.62592315,127.3997456,6.2,248.68715,2991,67
42.58740659,104.8025759,6.2,245.74942,2992,67
51.06373664,128.0623906,6.2,275.56555,2993,67
49.71137596,98.42415079,6.2,209.85481,2994,67
30.45743916,117.0566281,6.2,228.0233,2995,67
27.26975247,90.39168414,6.2,432.8886,2996,67
26.71435943,88.87756005,6.2,274.5092,2997,67
30.45610284,104.1479078,6.2,333.0297,2998,67
25.41090317,113.953186,6.2,265.5409,2999,67
26.83307288,96.92617363,6.2,420.4355,3000,67
27.40246704,86.00591647,6.2,307.42,3001,67
32.73268092,133.9531116,6.2,522.9963,3002,67
29.92344566,135.5875149,6.2,203.2111,3003,67
36.07402667,125.9225705,6.2,238.2027,3004,67
41.28499728,109.4955765,6.2,246.7284,3005,67
17.92085935,94.03953599,6.2,274.122,3006,67
37.02545746,118.3091476,6.2,270.7708,3007,67
40.37147756,141.5843523,6.2,218.1334,3008,67
30.17400537,133.71122,6.2,281.2124,3009,67
46.80180766,111.4439898,6.2,258.5682,3010,67
25.28474243,87.77800173,6.2,291.7127,3011,67
49.87586591,156.1114583,6.2,156.3224,3012,67
36.89263748,132.8866916,6.2,478.8921,3013,67
28.47492581,163.4893344,6.2,256.9584,3014,67
39.9171016,148.6473678,6.2,377.0819,3015,67
32.20142854,131.8925708,6.2,363.2759,3016,67
22.26131622,121.9784587,6.2,421.7628,3017,67
18.36402734,43.96194848,4.9,209.85481,3018,68
18.58237875,71.34954208,4.9,576.61603,3019,68
22.24464879,79.30373214,4.9,228.0233,3020,68
18.41786633,56.99657054,4.9,432.8886,3021,68
24.44124383,67.79837752,4.9,274.5092,3022,68
20.89174957,85.45857201,4.9,333.0297,3023,68
21.73026921,107.7640747,4.9,265.5409,3024,68
22.90992143,88.93476099,4.9,307.42,3025,68
24.60620857,110.9688651,4.9,274.122,3026,68
19.51671591,133.7556274,4.9,256.9584,3027,68
26.38840655,102.8993926,4.9,421.7628,3028,68
20.0002075,105.4616638,5,243.39799,3029,69
23.70454387,112.602386,5,206.55794,3030,69
22.70453699,114.521489,5,248.68715,3031,69
19.07085473,29.93469602,5,209.85481,3032,69
19.85935548,24.2075552,5,576.61603,3033,69
23.95813014,118.0975934,5,416.52783,3034,69
17.7727488,23.60421519,5,228.0233,3035,69
14.92239927,40.710247,5,420.4355,3036,69
17.16501675,40.70831417,5,307.42,3037,69
26.77784159,70.84163772,5,522.9963,3038,69
32.2523162,81.1830188,5,203.2111,3039,69
21.94469868,79.23409493,5,238.2027,3040,69
35.18392531,64.28974249,5,246.7284,3041,69
23.14770399,62.45321265,5,274.122,3042,69
19.23078782,79.48401448,5,270.7708,3043,69
15.73724881,94.05700985,5,218.1334,3044,69
14.60350985,101.3346564,5,281.2124,3045,69
24.23128556,87.75649986,5,258.5682,3046,69
13.61713259,81.93391777,5,291.7127,3047,69
18.25658237,52.59009114,5,487.2012,3048,69
24.29099422,79.20609816,5,353.3482,3049,69
16.51775408,60.61747482,5,253.6669,3050,69
21.46382072,42.25183115,5,478.8921,3051,69
19.02656038,75.69802333,5,309.0803,3052,69
13.13560048,78.40030746,5,256.9584,3053,69
31.13369557,84.90267209,5,377.0819,3054,69
20.03923651,59.60865494,5,363.2759,3055,69
17.87300758,78.5854352,5,327.6713,3056,69
18.0471549,44.4341434,5,504.4681,3057,69
28.93689341,65.2144674,5.1,363.31973,3058,70
22.68987439,58.92019462,5.1,206.55794,3059,70
23.24188461,66.5050016,5.1,336.31079,3060,70
22.40937973,52.36181153,5.1,243.66833,3061,70
23.30489219,47.50286509,5.1,248.68715,3062,70
29.39695222,55.26466634,5.1,127.1408,3063,70
41.1599016,41.10681212,5.1,131.13963,3064,70
29.90828815,50.38926787,5.1,245.74942,3065,70
44.93550934,38.97380974,5.1,228.96497,3066,70
23.47184271,32.93279797,5.1,275.56555,3067,70
20.24248503,23.92371713,5.1,290.70941,3068,70
28.77282051,35.93362336,5.1,185.37057,3069,70
42.07416309,43.03407737,5.1,171.66423,3070,70
26.55592401,23.49495212,5.1,166.97049,3071,70
25.45605233,31.95532083,5.1,255.86218,3072,70
14.43676557,30.79976112,5.1,389.23804,3073,70
40.00997876,56.26816844,5.1,144.11224,3074,70
32.65103367,39.65653474,5.1,165.19353,3075,70
24.7640122,47.67937085,5.1,307.31921,3076,70
42.4555862,44.13491367,5.1,215.21594,3077,70
15.91131673,93.39961505,5.1,274.122,3078,70
27.8753852,83.74943431,5.1,270.7708,3079,70
26.34575108,70.30520587,5.1,281.2124,3080,70
27.33832475,70.28907788,5.1,258.5682,3081,70
24.37428153,77.9818422,5.1,291.7127,3082,70
21.80282092,103.1560069,4.9,243.39799,3083,71
22.7245374,84.87063681,4.9,206.55794,3084,71
19.82451008,48.60415184,4.9,336.31079,3085,71
7.703297995,20.09709208,4.9,480.68826,3086,71
22.02482236,62.64430359,4.9,243.66833,3087,71
26.03110447,69.96894033,4.9,248.68715,3088,71
23.88412025,40.67139877,4.9,245.74942,3089,71
40.60627538,49.56183654,4.9,228.96497,3090,71
31.76161205,64.41063463,4.9,275.56555,3091,71
9.233368833,96.54816962,4.9,274.5092,3092,71
14.86991594,96.32818085,4.9,265.5409,3093,71
16.77412293,82.53781742,4.9,420.4355,3094,71
7.704453258,74.23998047,4.9,307.42,3095,71
13.44499535,108.5263191,4.9,522.9963,3096,71
17.54368832,90.42663544,4.9,238.2027,3097,71
28.98948085,79.03703386,4.9,246.7284,3098,71
13.95068099,63.12201282,4.9,274.122,3099,71
23.6822993,79.6058517,4.9,270.7708,3100,71
22.6185278,86.7337414,4.9,281.2124,3101,71
16.02485569,64.57884654,4.9,258.5682,3102,71
18.96428222,41.18422814,4.9,291.7127,3103,71
19.14499935,113.0446325,4.9,421.7628,3104,71
16.50372685,108.8972456,4.9,243.39799,3105,72
21.69322014,123.5297491,4.9,363.31973,3106,72
18.63717253,116.5181587,4.9,206.55794,3107,72
19.18445204,94.90601952,4.9,336.31079,3108,72
19.18545803,110.7725986,4.9,243.66833,3109,72
19.50261521,118.6594948,4.9,248.68715,3110,72
25.25583101,115.8809059,4.9,245.74942,3111,72
23.502285,132.8126941,4.9,275.56555,3112,72
24.38930913,132.279821,4.9,215.21594,3113,72
23.1816738,26.19833579,4.9,209.85481,3114,72
18.10336985,20.49767286,4.9,576.61603,3115,72
23.51867131,119.3455539,4.9,416.52783,3116,72
17.62315522,121.3218435,4.9,274.86993,3117,72
18.3180785,148.7414912,4.9,264.42551,3118,72
14.7737876,21.98178949,4.9,228.0233,3119,72
8.592013734,13.61472596,4.9,432.8886,3120,72
9.78241279,19.61169099,4.9,274.5092,3121,72
9.37140331,28.04494169,4.9,333.0297,3122,72
17.17434715,51.71821955,4.9,265.5409,3123,72
13.2216111,44.53155348,4.9,420.4355,3124,72
14.17772901,44.689376,4.9,307.42,3125,72
17.32120088,73.5679781,4.9,522.9963,3126,72
29.55885654,101.3151014,4.9,272.6518,3127,72
12.62566434,84.28928939,4.9,203.2111,3128,72
11.81156213,82.75829929,4.9,238.2027,3129,72
24.19231076,68.09931455,4.9,246.7284,3130,72
12.03528978,66.57900995,4.9,274.122,3131,72
9.890070778,83.299058,4.9,270.7708,3132,72
14.15579387,97.33773897,4.9,218.1334,3133,72
12.31470666,105.1228657,4.9,281.2124,3134,72
14.083785,91.85851792,4.9,258.5682,3135,72
14.53657456,86.1524619,4.9,291.7127,3136,72
11.64927466,137.1963018,4.9,316.2039,3137,72
37.66991372,109.9952978,4.9,89.19601,3138,72
28.37957364,114.3488949,4.9,156.3224,3139,72
31.57942368,126.220314,4.9,146.4362,3140,72
33.48593137,130.3755762,4.9,120.869,3141,72
28.66173756,78.54440416,4.9,353.3482,3142,72
25.05219352,59.80169133,4.9,253.6669,3143,72
15.25458947,41.54825671,4.9,478.8921,3144,72
25.68123829,76.65518244,4.9,309.0803,3145,72
20.5395886,78.29131337,4.9,256.9584,3146,72
23.47668205,87.31558744,4.9,377.0819,3147,72
20.69863039,61.78820719,4.9,363.2759,3148,72
24.62878397,43.99773749,4.9,421.7628,3149,72
25.12653577,78.33159892,4.9,327.6713,3150,72
20.27108285,46.33415098,4.9,504.4681,3151,72
25.58272855,119.4589588,4.8,243.39799,3152,73
27.84120148,118.3071858,4.8,206.55794,3153,73
23.28930656,49.74170316,4.8,209.85481,3154,73
11.79419773,64.80610075,4.8,576.61603,3155,73
17.50799817,64.9673703,4.8,228.0233,3156,73
13.42264504,37.83248115,4.8,432.8886,3157,73
11.72211585,37.38567334,4.8,274.5092,3158,73
16.76913236,54.9383099,4.8,333.0297,3159,73
6.724328963,71.31128077,4.8,265.5409,3160,73
9.506629266,54.71084509,4.8,420.4355,3161,73
9.076089466,45.27079254,4.8,307.42,3162,73
21.45499942,94.68208375,4.8,522.9963,3163,73
20.18617349,100.6307105,4.8,203.2111,3164,73
19.90088691,93.77699385,4.8,238.2027,3165,73
25.11304442,75.62761284,4.8,246.7284,3166,73
16.84338149,64.12670094,4.8,274.122,3167,73
22.57380562,89.27411679,4.8,270.7708,3168,73
24.05186479,110.1199306,4.8,281.2124,3169,73
34.21779654,89.87700481,4.8,258.5682,3170,73
22.73912927,72.58142421,4.8,291.7127,3171,73
16.91473618,100.4391815,4.8,253.6669,3172,73
14.71213785,82.34168539,4.8,478.8921,3173,73
16.91215244,109.8717271,4.8,309.0803,3174,73
17.94330516,116.2215937,4.8,256.9584,3175,73
23.09400355,110.2805071,4.8,377.0819,3176,73
16.8634516,88.38002084,4.8,363.2759,3177,73
19.94161478,74.63431701,4.8,421.7628,3178,73
11.80683277,102.5942929,5.4,243.39799,3179,74
13.23981118,112.1671509,5.4,363.31973,3180,74
24.84645045,104.201612,5.4,206.55794,3181,74
22.85761799,82.68522828,5.4,336.31079,3182,74
22.00207717,96.36551403,5.4,243.66833,3183,74
25.20865923,103.4892124,5.4,248.68715,3184,74
39.11981595,122.2703221,5.4,127.1408,3185,74
37.27057016,117.6170099,5.4,131.13963,3186,74
25.12651189,98.63377031,5.4,245.74942,3187,74
31.38834656,108.9146828,5.4,228.96497,3188,74
32.0801995,114.2172481,5.4,275.56555,3189,74
28.78305057,116.3218481,5.4,215.21594,3190,74
14.62897126,77.90335737,5.4,209.85481,3191,74
13.48674164,75.63211515,5.4,576.61603,3192,74
28.32108932,142.148245,5.4,584.48499,3193,74
25.51263217,162.8780598,5.4,477.51245,3194,74
34.05858923,151.3517013,5.4,394.61996,3195,74
31.17434843,177.112847,5.4,351.03799,3196,74
24.25015051,129.3635174,5.4,416.52783,3197,74
17.48587144,115.1394654,5.4,278.27405,3198,74
20.53710788,127.5602684,5.4,274.86993,3199,74
27.83094501,166.5470258,5.4,410.40256,3200,74
19.06672494,71.54771705,5.4,228.0233,3201,74
18.99014481,63.833688,5.4,432.8886,3202,74
16.11371776,58.5615373,5.4,274.5092,3203,74
13.79629298,60.54188268,5.4,333.0297,3204,74
13.45748862,66.18432809,5.4,265.5409,3205,74
16.96565943,58.59382516,5.4,420.4355,3206,74
12.19038966,56.86334424,5.4,307.42,3207,74
16.78061381,81.67760182,5.4,522.9963,3208,74
25.4953231,103.7856817,5.4,272.6518,3209,74
19.65572436,86.24818744,5.4,203.2111,3210,74
17.68367609,81.54300244,5.4,238.2027,3211,74
23.97568769,69.38752029,5.4,246.7284,3212,74
23.62139285,65.15598526,5.4,274.122,3213,74
17.00864486,79.20099292,5.4,270.7708,3214,74
17.50057142,94.66953459,5.4,218.1334,3215,74
14.91837793,96.09576288,5.4,281.2124,3216,74
18.53028872,82.33637206,5.4,258.5682,3217,74
15.62584398,75.84889742,5.4,291.7127,3218,74
55.67836743,108.3710874,5.4,89.19601,3219,74
15.65050798,151.8563438,5.4,259.5523,3220,74
14.02319507,141.1595605,5.4,242.8009,3221,74
11.65845187,158.350195,5.4,821.5139,3222,74
14.32084495,131.3388232,5.4,661.4196,3223,74
35.23137806,109.2523041,5.4,156.3224,3224,74
21.87195465,131.2193934,5.4,325.5844,3225,74
31.03456138,120.8901097,5.4,120.869,3226,74
20.84017754,92.78339198,5.4,487.2012,3227,74
19.26555216,107.2470023,5.4,353.3482,3228,74
25.73098133,93.32648565,5.4,253.6669,3229,74
19.50212296,80.0502035,5.4,478.8921,3230,74
27.78998381,87.92088262,5.4,629.692,3231,74
21.71510995,96.02976729,5.4,309.0803,3232,74
22.27285343,103.8357294,5.4,256.9584,3233,74
27.7126776,122.1442002,5.4,523.1513,3234,74
26.34643999,106.6920907,5.4,386.0611,3235,74
22.62580827,94.02778094,5.4,377.0819,3236,74
6.777720856,77.8109294,5.4,363.2759,3237,74
14.75615465,70.061345,5.4,421.7628,3238,74
27.23993943,104.7197864,5.4,327.6713,3239,74
11.99531158,70.75269076,5.4,504.4681,3240,74
18.67418004,107.2960181,5.2,243.39799,3241,75
24.67653136,114.1266005,5.2,206.55794,3242,75
23.05841929,91.50265608,5.2,336.31079,3243,75
24.18234687,115.777579,5.2,248.68715,3244,75
19.48334417,27.45378097,5.2,209.85481,3245,75
15.94392988,24.38885966,5.2,576.61603,3246,75
22.71992077,137.4048457,5.2,394.61996,3247,75
17.18190909,120.3193347,5.2,416.52783,3248,75
15.72954227,121.8283546,5.2,274.86993,3249,75
11.50129558,149.6803126,5.2,264.42551,3250,75
14.97660175,24.72003281,5.2,228.0233,3251,75
7.542930465,11.05491861,5.2,432.8886,3252,75
12.06544653,15.869079,5.2,274.5092,3253,75
12.54123997,26.6769032,5.2,333.0297,3254,75
18.55501819,50.31524512,5.2,265.5409,3255,75
17.19424904,41.75545353,5.2,420.4355,3256,75
14.56703127,41.0979751,5.2,307.42,3257,75
18.47298568,72.82808389,5.2,522.9963,3258,75
16.97772364,83.09326344,5.2,203.2111,3259,75
16.18499305,80.94491703,5.2,238.2027,3260,75
30.92741502,65.70350335,5.2,246.7284,3261,75
19.17414144,63.31179846,5.2,274.122,3262,75
20.2944081,80.98725549,5.2,270.7708,3263,75
16.0436436,95.93607764,5.2,218.1334,3264,75
15.60865785,102.9399823,5.2,281.2124,3265,75
21.56999073,88.955195,5.2,258.5682,3266,75
14.02062766,82.4315563,5.2,291.7127,3267,75
45.31259428,109.1465419,5.2,89.19601,3268,75
32.7996875,113.0882665,5.2,156.3224,3269,75
18.07849551,53.84991981,5.2,487.2012,3270,75
20.69492691,81.0932424,5.2,353.3482,3271,75
12.68201877,62.40620106,5.2,253.6669,3272,75
17.39443589,43.95189094,5.2,478.8921,3273,75
19.25666638,77.82612554,5.2,309.0803,3274,75
10.76415347,80.40345851,5.2,256.9584,3275,75
14.68168246,105.6095817,5.2,523.1513,3276,75
20.33984267,86.99837017,5.2,377.0819,3277,75
14.11256178,61.64241907,5.2,363.2759,3278,75
22.50838066,44.12120446,5.2,421.7628,3279,75
18.04335612,80.56133138,5.2,327.6713,3280,75
19.80453988,46.386185,5.2,504.4681,3281,75
24.48840542,92.33140138,5.8,243.39799,3282,76
30.92233174,87.24114332,5.8,363.31973,3283,76
25.12079218,74.15231198,5.8,206.55794,3284,76
23.41751054,40.59530445,5.8,336.31079,3285,76
5.792046271,13.38804144,5.8,480.68826,3286,76
29.20519646,52.83539978,5.8,243.66833,3287,76
22.57962577,59.55512141,5.8,248.68715,3288,76
59.69649236,87.82866174,5.8,127.1408,3289,76
47.05352059,71.6311649,5.8,131.13963,3290,76
23.84376648,31.48710798,5.8,245.74942,3291,76
38.98551013,39.48698749,5.8,228.96497,3292,76
32.2979117,53.66541871,5.8,275.56555,3293,76
46.37585579,63.24987659,5.8,290.70941,3294,76
35.98334615,79.92161848,5.8,185.37057,3295,76
58.89209455,94.71250493,5.8,171.66423,3296,76
36.16306818,65.37191165,5.8,166.97049,3297,76
38.90340088,86.37747689,5.8,255.86218,3298,76
15.02581778,80.13886695,5.8,389.23804,3299,76
40.11744508,96.51433162,5.8,165.19353,3300,76
39.36210106,102.0984434,5.8,307.31921,3301,76
44.32900405,73.14357192,5.8,215.21594,3302,76
32.54615185,121.7492599,5.8,209.85481,3303,76
19.44485536,124.646258,5.8,576.61603,3304,76
18.50139184,180.8779083,5.8,584.48499,3305,76
19.61436208,117.9523239,5.8,228.0233,3306,76
18.53954422,101.7060088,5.8,432.8886,3307,76
9.952301241,91.09024442,5.8,274.5092,3308,76
18.42631542,94.59711581,5.8,333.0297,3309,76
12.36068364,88.53248266,5.8,265.5409,3310,76
16.82486553,76.102023,5.8,420.4355,3311,76
9.202879984,68.80520836,5.8,307.42,3312,76
26.19207514,99.18130577,5.8,522.9963,3313,76
64.58453066,113.7782247,5.8,272.6518,3314,76
22.70881767,93.56297266,5.8,203.2111,3315,76
24.49653037,81.18320746,5.8,238.2027,3316,76
26.72741664,71.15368434,5.8,246.7284,3317,76
14.93835332,56.58417008,5.8,274.122,3318,76
29.70628216,70.74264174,5.8,270.7708,3319,76
36.50947,92.91662226,5.8,218.1334,3320,76
26.77496218,76.47696929,5.8,281.2124,3321,76
18.99599695,55.85363319,5.8,258.5682,3322,76
18.58641439,35.02038703,5.8,291.7127,3323,76
51.08588455,106.7563507,5.8,136.088,3324,76
43.07721556,137.9635183,5.8,138.1374,3325,76
89.68029661,110.1540135,5.8,89.19601,3326,76
31.69971609,135.0488776,5.8,661.4196,3327,76
43.98020464,102.7953888,5.8,156.3224,3328,76
37.42270701,124.429408,5.8,325.5844,3329,76
53.66686594,103.0057248,5.8,120.869,3330,76
25.36135643,152.2679406,5.8,353.3482,3331,76
27.55934506,139.8675789,5.8,253.6669,3332,76
30.2159395,126.1461019,5.8,478.8921,3333,76
24.88754709,123.4344103,5.8,629.692,3334,76
19.22537386,130.322999,5.8,309.0803,3335,76
28.26951538,145.5094601,5.8,256.9584,3336,76
30.44938095,110.8455578,5.8,377.0819,3337,76
26.79208838,105.3042314,5.8,363.2759,3338,76
18.46419508,104.9818014,5.8,421.7628,3339,76
29.67945417,147.3067677,5.8,327.6713,3340,76
20.32277048,104.6132219,5.8,504.4681,3341,76
30.74485323,140.0864789,5.8,253.933,3342,76
49.73951347,121.841898,5.8,306.3208,3343,76
25.07498754,90.58192485,5.5,243.39799,3344,77
22.12762979,91.44252501,5.5,363.31973,3345,77
28.56250339,96.0100104,5.5,206.55794,3346,77
30.72499959,103.8375868,5.5,248.68715,3347,77
38.23997908,105.5998143,5.5,171.66423,3348,77
20.00982759,108.0985466,5.5,307.31921,3349,77
